start,iteration,score,amp_scale_1,amp_scale_2,amp_scale_3,amp_scale_4,amp_scale_5,amp_scale_6,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5,mean_fx,mean_fy,abs_mean_fy,mean_abs_fy,mean_force_mag,peak_force_mag,energy_proxy,fx_over_abs_fy
2,4,4.317912130627045,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.7098374750692238,0.46102364529722734,0.7514052434699225,4.320216285170425,-0.006044988466685254,0.006044988466685254,12.631522082433687,15.313985851850921,24.86725974185747,0.10916273870234999,714.6773412355903
2,4,4.316901781123372,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.5010236452972273,0.7514052434699225,4.319210684951806,-0.006282452719392268,0.006282452719392268,12.702437962948549,15.481462622731026,25.05592208590322,0.10916273870235002,687.503890259221
1,3,4.316080252263839,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6544393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.318345917254728,-0.0062012495445076185,0.0062012495445076185,12.600142028885715,15.52065507145251,25.750638475820036,0.10708199999999922,696.3670605836918
2,3,4.307178541672385,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.309495152013717,-0.006667778364269225,0.006667778364269225,12.707311079810319,15.538564027977117,25.10935134381772,0.10916273870235002,646.3164965271051
2,4,4.307021532221292,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7114052434699225,4.309341132152537,-0.006817257859898745,0.006817257859898745,12.703991747677373,15.545211766996673,25.110079417503652,0.10916273870235002,632.1223607370695
2,4,4.304601861449537,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7914052434699226,4.306915544953603,-0.006521436500963546,0.006521436500963546,12.710829556783308,15.532045281985312,25.107472210008165,0.10916273870235003,660.4243626871555
2,4,4.30368953650033,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.45,0.7514052434699225,4.306008286517073,-0.006774762134810317,0.006774762134810317,12.70876091271942,15.554553525164195,25.124068652263865,0.10916273870235002,635.5954941047734
2,4,4.303416660773069,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6536796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.305720708227232,-0.006039634005843368,0.006039634005843368,12.55567091141603,15.201893323188902,24.75012633142613,0.10916273870234999,712.9108658010456
1,3,4.303212249924212,1.1600000000000001,1.0,1.0,1.0,0.92,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.305433050550573,-0.006550031318057791,0.006550031318057791,12.843216316008805,15.945465424449722,26.450347546896836,0.10448999999999926,657.3148801107131
2,4,4.301631021990657,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.5736796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.303960579165861,-0.00731512005785089,0.00731512005785089,12.844669579622428,15.869699014594913,25.456981107899445,0.10916273870235005,588.364995396989
2,4,4.288841531078842,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6298374750692237,0.46102364529722734,0.7514052434699225,4.291170806712856,-0.007301042998355001,0.007301042998355001,12.777614215529379,15.763832931419525,25.34816865717048,0.10916273870235005,587.7476420395963
1,3,4.286331545717495,1.1600000000000001,1.0,1.0,1.0,1.0,0.92,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.2885626702491555,-0.007066226583028879,0.007066226583028879,12.795640061081023,15.903714085886003,26.35484620602634,0.10448999999999926,606.9098718896302
